trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,dga_iterations,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
7,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,57.640240782969286,57.640240782969286,0,0,0,99,33,103,0,4,0,0,0,0.0,0,342,0,280,837,0,102,178,205,75,0.0,14.0,3.75,collision_intent:102;hipc_clear_bundle:4;hipc_entry:71;state:103,0.125,0.10436893203883502,172,190.0525,5.6746,144.5843,5.2283,172,45.4682,0.55,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,44.353360638603036,44.353360638603036,0,0,0,87,26,91,0,13,2,2,0,0.0,0,249,0,272,813,0,93,179,184,88,0.0,13.6,4.4,collision_intent:93;hipc_clear_bundle:5;hipc_entry:83;state:91,0.19999999999999996,0.09615384615384626,112,155.1973,6.3398,123.5615,5.9073,112,31.6358,0.4892,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,56.31098319433552,56.31098319433552,0,0,0,97,32,99,2,11,1,1,0,0.0,0,332,0,274,819,0,102,172,203,71,0.0,13.7,3.55,collision_intent:102;hipc_clear_bundle:3;hipc_entry:68;state:101,0.125,0.10353535353535359,166,191.6854,5.6473,148.268,5.188,166,43.4174,0.5016,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,43.54704933010579,43.54704933010579,0,0,0,91,25,95,0,8,0,0,0,0.0,0,236,0,251,750,0,95,156,190,61,0.0,12.55,3.05,collision_intent:95;hipc_clear_bundle:3;hipc_entry:58;state:95,0.125,0.03947368421052633,89,136.0977,5.0438,112.4166,4.5588,89,23.6811,0.5018,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,58.46620247332565,58.46620247332565,0,0,0,97,34,100,1,5,0,0,0,0.0,0,347,0,262,783,0,100,162,201,61,0.0,13.1,3.05,collision_intent:100;hipc_clear_bundle:3;hipc_entry:58;state:101,0.17500000000000004,0.135,182,128.3055,4.7336,92.8391,4.2903,182,35.4664,0.4979,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.699369164627115,52.699369164627115,0,0,0,103,30,105,2,10,0,0,0,0.0,0,289,0,291,870,0,106,185,213,78,0.0,14.55,3.9,collision_intent:106;hipc_clear_bundle:3;hipc_entry:75;state:107,0.10000000000000009,0.08333333333333326,120,167.6212,5.153,133.9382,4.6932,120,33.683,0.4837,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
13,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,47.200652126511514,47.200652126511514,0,0,0,88,28,92,0,4,0,0,0,0.0,0,271,0,238,711,0,91,147,183,55,0.0,11.9,2.75,collision_intent:91;hipc_clear_bundle:3;hipc_entry:52;state:92,0.10000000000000009,0.09782608695652173,130,135.4986,5.9421,106.0062,5.4923,130,29.4924,0.4943,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
14,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,55.467658105684286,55.467658105684286,0,0,0,98,32,102,0,6,1,1,0,0.0,0,326,0,275,822,0,103,172,205,70,0.0,13.75,3.5,collision_intent:103;hipc_clear_bundle:5;hipc_entry:65;state:102,0.1499999999999999,0.0980392156862746,157,175.9996,5.3698,133.2679,4.9203,157,42.7317,0.4694,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
15,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,58.7855647217456,58.7855647217456,0,0,0,114,34,118,0,9,0,0,0,0.0,0,326,0,306,915,0,118,188,236,70,0.0,15.3,3.5,collision_intent:118;hipc_clear_bundle:3;hipc_entry:67;state:118,0.10000000000000009,0.0847457627118644,131,208.5556,5.7015,163.7894,5.1368,131,44.7662,0.5647,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
16,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,41.886024884155965,41.886024884155965,0,0,0,80,24,84,0,4,0,0,0,0.0,0,239,0,231,690,0,83,148,167,64,0.0,11.55,3.2,collision_intent:83;hipc_clear_bundle:4;hipc_entry:60;state:84,0.1499999999999999,0.06547619047619047,109,163.9517,6.3173,130.2148,5.7092,109,33.7369,0.6081,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
17,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,53.6055594751968,53.6055594751968,0,0,0,98,31,102,0,5,0,0,0,0.0,0,310,0,272,813,0,101,171,203,69,0.0,13.6,3.45,collision_intent:101;hipc_clear_bundle:3;hipc_entry:66;state:102,0.19999999999999996,0.08823529411764697,149,182.0602,5.2161,141.729,4.9032,149,40.3312,0.585,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
18,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,47.64016151287945,47.64016151287945,0,0,0,91,28,95,0,6,2,2,0,0.0,0,273,0,262,783,0,97,165,192,70,0.0,13.1,3.5,collision_intent:97;hipc_clear_bundle:3;hipc_entry:67;state:95,0.07499999999999996,0.09736842105263155,123,178.1993,5.4416,140.6998,5.0092,123,37.4995,0.5615,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
19,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,45.067380425010334,45.067380425010334,0,0,0,82,26,85,1,7,1,1,0,0.0,0,260,0,242,723,0,86,156,172,70,0.0,12.1,3.5,collision_intent:86;hipc_clear_bundle:5;hipc_entry:65;state:86,0.17500000000000004,0.12058823529411766,124,183.0015,5.7255,144.354,5.2195,124,38.6475,0.5598,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
20,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,44.55790037477123,44.55790037477123,0,0,0,90,26,94,0,11,1,1,0,0.0,0,251,0,257,768,0,95,162,189,68,0.0,12.85,3.4,collision_intent:95;hipc_clear_bundle:3;hipc_entry:65;state:94,0.2749999999999999,0.06382978723404253,98,168.7028,5.2473,138.1334,4.7529,98,30.5694,0.5075,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
21,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.10219214553097,52.10219214553097,0,0,0,98,30,101,1,11,0,0,0,0.0,0,300,0,286,855,0,102,184,204,82,0.0,14.3,4.1,collision_intent:102;hipc_clear_bundle:5;hipc_entry:77;state:102,0.2250000000000001,0.10148514851485158,132,169.4903,6.3916,128.4493,5.8008,132,41.041,0.7549,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
22,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,44.508585745052976,44.508585745052976,0,0,0,89,26,93,0,9,1,1,0,0.0,0,253,0,263,786,0,94,169,187,76,0.0,13.15,3.8,collision_intent:94;hipc_clear_bundle:4;hipc_entry:72;state:93,0.07499999999999996,0.06182795698924726,105,154.4366,5.876,121.6907,5.3912,105,32.7459,0.5355,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
23,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,45.13764290049848,45.13764290049848,0,0,0,98,26,100,2,8,0,0,0,0.0,0,243,0,262,783,0,99,163,201,61,0.0,13.1,3.05,collision_intent:99;hipc_clear_bundle:1;hipc_entry:60;state:102,0.17500000000000004,0.050000000000000044,82,166.5746,6.0826,138.1432,5.5816,82,28.4314,0.501,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
24,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,56.45814341046353,56.45814341046353,0,0,0,97,33,101,0,6,0,0,0,0.0,0,331,0,267,798,0,100,167,201,66,0.0,13.35,3.3,collision_intent:100;hipc_clear_bundle:3;hipc_entry:63;state:101,0.17500000000000004,0.09158415841584167,171,219.4574,6.8572,169.4909,6.3155,171,49.9665,0.5417,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/ideal/targets_20_hipc_h2_ideal,targets_20_hipc_h2_ideal
0,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.24428660024156,48.24428660024156,3,3,3,112,28,108,8,7,0,0,0,0.0,0,248,0,567,1351,347,112,455,228,339,0.25477239353891334,28.35,16.95,acbba_entry:339;collision_intent:112;state:116,0.17500000000000004,0.03703703703703698,61,54.6391,2.5708,39.2006,2.1957,61,15.4385,0.4146,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
1,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,69.42580584274359,69.42580584274359,12,12,12,147,40,122,29,4,0,0,0,0.0,0,375,0,705,1696,417,150,555,301,404,0.2507516536380036,35.25,20.2,acbba_entry:404;collision_intent:150;state:151,0.125,0.05327868852459017,105,77.7732,2.4307,52.4655,2.0622,105,25.3077,0.4392,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
2,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,47.25869929488726,47.25869929488726,0,0,0,108,28,111,1,2,0,0,0,0.0,0,248,0,547,1322,316,109,438,221,326,0.2410373760488177,27.35,16.3,acbba_entry:326;collision_intent:109;state:112,0.19999999999999996,0.015765765765765716,66,54.7208,1.731,39.2331,1.3835,66,15.4877,0.3686,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
3,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.12571601783993,51.12571601783993,2,2,2,112,30,111,5,10,0,0,0,0.0,0,273,0,622,1484,377,116,506,232,390,0.24917382683410444,31.1,19.5,acbba_entry:390;collision_intent:116;state:116,0.10000000000000009,0.04729729729729737,91,79.0082,2.4009,55.2153,2.0371,91,23.7929,0.4019,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
4,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,65.17980944738785,65.17980944738785,7,7,7,141,37,121,24,5,0,0,0,0.0,0,351,0,634,1528,373,144,490,289,345,0.2539142273655548,31.7,17.25,acbba_entry:345;collision_intent:144;state:145,0.2250000000000001,0.084710743801653,92,51.2864,2.5681,33.4755,2.1353,92,17.8109,0.4328,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,61.731130612149975,61.731130612149975,8,8,8,138,36,124,18,3,1,1,0,0.0,0,326,0,653,1553,404,140,513,282,371,0.26284970722186074,32.65,18.55,acbba_entry:371;collision_intent:140;state:142,0.125,0.024193548387096753,80,58.9798,2.213,40.7132,1.8357,80,18.2666,0.3773,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,61.69081799448132,61.69081799448132,6,6,6,140,36,127,17,8,2,2,0,0.0,0,324,0,676,1601,421,142,534,286,390,0.26378446115288223,33.8,19.5,acbba_entry:390;collision_intent:142;state:144,0.25,0.08464566929133865,69,71.097,2.3484,51.8246,1.9844,69,19.2724,0.3666,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,80.24442358418764,80.24442358418764,10,10,10,178,46,150,32,9,2,2,0,0.0,0,419,0,831,2016,475,183,648,365,466,0.24459320288362513,41.55,23.3,acbba_entry:466;collision_intent:183;state:182,0.2749999999999999,0.09000000000000008,97,85.8594,2.368,61.2079,1.9872,97,24.6515,0.3986,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
8,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.98175592160726,66.98175592160726,11,11,11,153,39,128,29,2,0,0,0,0.0,0,347,0,646,1552,383,155,491,312,334,0.2605442176870748,32.3,16.7,acbba_entry:334;collision_intent:155;state:157,0.25,0.078125,66,69.9969,2.4025,50.5214,2.1296,66,19.4755,0.3807,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
9,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,70.85332077994457,70.85332077994457,8,8,8,155,41,134,25,8,2,2,0,0.0,0,383,0,726,1741,436,159,567,318,408,0.2564705882352941,36.3,20.4,acbba_entry:408;collision_intent:159;state:159,0.19999999999999996,0.11194029850746268,86,85.7356,2.5229,62.0769,2.1152,86,23.6587,0.4296,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.924080232445355,48.924080232445355,5,5,5,112,29,108,8,4,1,1,0,0.0,0,259,0,658,1578,394,112,546,228,430,0.24083129584352078,32.9,21.5,acbba_entry:430;collision_intent:112;state:116,0.17500000000000004,0.05555555555555558,65,74.8765,2.7588,55.6951,2.3311,65,19.1814,0.4277,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.53806670522205,66.53806670522205,9,9,9,152,38,130,26,10,0,0,0,0.0,0,344,0,726,1741,426,153,573,309,417,0.24941451990632318,36.3,20.85,acbba_entry:417;collision_intent:153;state:156,0.2749999999999999,0.08461538461538454,75,66.6146,1.7367,48.3445,1.4407,75,18.2701,0.4036,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,70.19005534849225,70.19005534849225,6,6,6,148,40,131,21,12,1,1,0,0.0,0,379,0,770,1839,469,150,620,302,468,0.25242195909580195,38.5,23.4,acbba_entry:468;collision_intent:150;state:152,0.32499999999999996,0.13167938931297707,113,100.7903,2.5001,70.5389,2.1019,113,30.2514,0.3982,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,acbba,ACBBA,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_acbba_h3_bernoulli_025,targets_20_acbba_h3_bernoulli_025
